Municipio,Provincia,Comarca,cluster,CoordenadaX,CoordenadaY,Población,area_servicio,helipuerto_municipio,distancia_helipuerto
MAZUECOS DE VALDEGINATE,PALENCIA,,PALENCIA,347864.27,4670129.64,79,PALENCIA,CARRIÓN DE LOS CONDES,27373.689796423085
MENESES DE CAMPOS,PALENCIA,,PALENCIA,340883.31,4645118.4,101,VALLADOLID,CIGUÑUELA,33952.62631097244
MONZÓN DE CAMPOS,PALENCIA,,PALENCIA,376513.8,4663653.51,583,PALENCIA,CARRIÓN DE LOS CONDES,26654.69282743641
NOGAL DE LAS HUERTAS,PALENCIA,,PALENCIA,364914.67,4694751.58,46,PALENCIA,CARRIÓN DE LOS CONDES,6579.028590970398
OSORNILLO,PALENCIA,,PALENCIA,393609.83,4691611.0,59,PALENCIA,CARRIÓN DE LOS CONDES,25925.133087141556
OSORNO LA MAYOR,PALENCIA,,PALENCIA,387982.8,4696173.96,1190,PALENCIA,CARRIÓN DE LOS CONDES,21439.273837574445
PAYO DE OJEDA,PALENCIA,,PALENCIA,378831.11,4730861.47,57,PALENCIA,CARRIÓN DE LOS CONDES,43423.13447967237
POBLACIÓN DE CERRATO,PALENCIA,,PALENCIA,381336.99,4627774.18,98,VALLADOLID,CIGUÑUELA,39508.71902007575
POZO DE URAMA,PALENCIA,,PALENCIA,343688.11,4679753.65,18,PALENCIA,CARRIÓN DE LOS CONDES,25801.88145387246
QUINTANILLA DE ONSOÑA,PALENCIA,,PALENCIA,363236.72,4703363.55,180,PALENCIA,CARRIÓN DE LOS CONDES,15219.204070023075
REINOSO DE CERRATO,PALENCIA,,PALENCIA,385441.03,4648025.31,57,PALENCIA,CARRIÓN DE LOS CONDES,44464.79415837771
REQUENA DE CAMPOS,PALENCIA,,PALENCIA,389273.8,4684875.29,29,PALENCIA,CARRIÓN DE LOS CONDES,21808.26417566045
RIBAS DE CAMPOS,PALENCIA,,PALENCIA,374720.75,4667918.54,153,PALENCIA,CARRIÓN DE LOS CONDES,22040.341019375832
SAN CEBRIÁN DE MUDÁ,PALENCIA,,PALENCIA,386802.37,4749731.98,150,PALENCIA,CARRIÓN DE LOS CONDES,63764.79030918947
SAN ROMÁN DE LA CUBA,PALENCIA,,PALENCIA,346800.16,4680642.66,53,PALENCIA,CARRIÓN DE LOS CONDES,22577.840313681307
SANTA CRUZ DE BOEDO,PALENCIA,,PALENCIA,387177.93,4708906.92,52,PALENCIA,CARRIÓN DE LOS CONDES,27863.519006184633
SANTERVÁS DE LA VEGA,PALENCIA,,PALENCIA,352241.5,4707393.66,400,PALENCIA,CARRIÓN DE LOS CONDES,24222.94378956698
SANTIBÁÑEZ DE ECLA,PALENCIA,,PALENCIA,387452.16,4729262.33,42,PALENCIA,CARRIÓN DE LOS CONDES,44919.39769223356
SOTOBAÑADO Y PRIORATO,PALENCIA,,PALENCIA,381721.0,4716454.15,158,PALENCIA,CARRIÓN DE LOS CONDES,30897.43373794404
TABANERA DE VALDAVIA,PALENCIA,,PALENCIA,361164.84,4723038.64,22,PALENCIA,CARRIÓN DE LOS CONDES,34828.11624280741
TÁMARA DE CAMPOS,PALENCIA,,PALENCIA,384968.78,4673283.49,74,PALENCIA,CARRIÓN DE LOS CONDES,23154.685175613606
TARIEGO DE CERRATO,PALENCIA,,PALENCIA,377317.14,4640279.3,500,VALLADOLID,CIGUÑUELA,43036.806905884645
TORQUEMADA,PALENCIA,,PALENCIA,390938.99,4654439.36,966,PALENCIA,CARRIÓN DE LOS CONDES,41453.047570903
VALDEOLMILLOS,PALENCIA,,PALENCIA,384122.95,4655310.4,60,PALENCIA,CARRIÓN DE LOS CONDES,37290.97914771811
VENTA DE BAÑOS,PALENCIA,,PALENCIA,375842.12,4642293.34,6331,VALLADOLID,CIGUÑUELA,43361.10324543417
VERTAVILLO,PALENCIA,,PALENCIA,389825.95,4632038.15,167,VALLADOLID,CIGUÑUELA,49002.31537140488
VILLACIDALER,PALENCIA,,PALENCIA,336943.03,4676319.63,46,PALENCIA,CARRIÓN DE LOS CONDES,33335.1363520429
VILLALCÁZAR DE SIRGA,PALENCIA,,PALENCIA,372890.7,4686121.5,174,PALENCIA,CARRIÓN DE LOS CONDES,5750.095987555133
VILLALUENGA DE LA VEGA,PALENCIA,,PALENCIA,354841.58,4709393.64,519,PALENCIA,CARRIÓN DE LOS CONDES,24302.17533167151
VILLAMARTÍN DE CAMPOS,PALENCIA,,PALENCIA,362240.77,4652779.51,169,PALENCIA,CARRIÓN DE LOS CONDES,36505.71423321131
VILLAMORONTA,PALENCIA,,PALENCIA,360079.56,4695981.62,239,PALENCIA,CARRIÓN DE LOS CONDES,10530.426563615922
VILLAMURIEL DE CERRATO,PALENCIA,,PALENCIA,374392.1,4645108.37,6508,PALENCIA,CARRIÓN DE LOS CONDES,44235.37773907389
VILLATURDE,PALENCIA,,PALENCIA,362413.59,4692954.62,147,PALENCIA,CARRIÓN DE LOS CONDES,6794.546796306892
CESPEDOSA DE TORMES,SALAMANCA,,SALAMANCA,281494.62,4491221.12,496,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,43865.47198705142
CIUDAD RODRIGO,SALAMANCA,,SALAMANCA,200940.97,4500062.56,11846,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,56017.51854210002
MONTERRUBIO DE LA SIERRA,SALAMANCA,,SALAMANCA,272661.46,4515200.17,148,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,22447.931528524005
MOZÁRBEZ,SALAMANCA,,SALAMANCA,276543.4,4526248.24,510,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,24882.203598138214
NAVA DE BÉJAR,SALAMANCA,,SALAMANCA,272751.63,4483844.1,74,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,44861.00643594757
ROBLEDA,SALAMANCA,,SALAMANCA,193928.32,4476720.89,457,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,74434.03176831504
SAN MORALES,SALAMANCA,,SALAMANCA,289492.45,4540997.35,366,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,41537.76824821704
SAN PEDRO DE ROZADOS,SALAMANCA,,SALAMANCA,268981.44,4519116.16,145,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,17725.2671456765
SANTA MARTA DE TORMES,SALAMANCA,,SALAMANCA,278543.38,4536505.25,14726,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,29719.779250965174
SANTIBÁÑEZ DE BÉJAR,SALAMANCA,,SALAMANCA,278642.64,4485140.11,444,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,46827.08334171663
SEPULCRO-HILARIO,SALAMANCA,,SALAMANCA,230704.66,4510357.85,157,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,24873.393616290276
SORIHUELA,SALAMANCA,,SALAMANCA,272807.65,4480369.1,256,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,47986.12722000113
VALVERDE DE VALDELACASA,SALAMANCA,,SALAMANCA,264217.64,4484816.11,57,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,40641.728408276074
VENTOSA DEL RÍO ALMAR,SALAMANCA,,SALAMANCA,302303.5,4533221.3,99,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,51415.9717785592
VILLAR DE ARGAÑÁN,SALAMANCA,,SALAMANCA,185658.94,4509186.25,98,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,67687.16506334492
VILLARES DE LA REINA,SALAMANCA,,SALAMANCA,277229.38,4543147.31,6723,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,32115.1285988346
VILLASECO DE LOS REYES,SALAMANCA,,SALAMANCA,232698.09,4561629.0,298,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,42635.29604942952
VILLAVERDE DE GUAREÑA,SALAMANCA,,SALAMANCA,287790.47,4548909.39,138,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,44036.49947342523
VILVESTRE,SALAMANCA,,SALAMANCA,187116.85,4557057.49,395,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,72871.71855204333
CASTRO DE FUENTIDUEÑA,SEGOVIA,,SEGOVIA,428430.4,4585793.26,48,SEGOVIA,AGUILAFUENTE,30237.55923454939
LA LASTRILLA,SEGOVIA,,SEGOVIA,407127.98,4535895.76,4697,SEGOVIA,AGUILAFUENTE,28764.031033694246
LAGUNA DE CONTRERAS,SEGOVIA,,SEGOVIA,414147.26,4594165.49,115,SEGOVIA,AGUILAFUENTE,30406.992393125638
LASTRAS DEL POZO,SEGOVIA,,SEGOVIA,386709.85,4526203.88,64,SEGOVIA,AGUILAFUENTE,43388.68331667401
LOS HUERTOS,SEGOVIA,,SEGOVIA,397521.99,4540620.85,170,SEGOVIA,AGUILAFUENTE,25767.78604909099
MARAZOLEJA,SEGOVIA,,SEGOVIA,387446.92,4535384.92,96,SEGOVIA,AGUILAFUENTE,35095.44810224422
MONTEJO DE ARÉVALO,SEGOVIA,,SEGOVIA,360249.03,4555679.17,161,SEGOVIA,AGUILAFUENTE,47414.97627941304
BENAVENTE,ZAMORA,,ZAMORA,278040.46,4653443.24,17246,ZAMORA,MANGANESES DE LA LAMPREANA,27858.09711796203
CAÑIZO,ZAMORA,,ZAMORA,292040.71,4627143.41,201,ZAMORA,MANGANESES DE LA LAMPREANA,17452.61115427718
CARBELLINO,ZAMORA,,ZAMORA,236309.1,4569282.08,182,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,48318.45986496265
CASTROGONZALO,ZAMORA,,ZAMORA,284390.58,4651943.24,430,ZAMORA,MANGANESES DE LA LAMPREANA,27908.418336856783
CAZURRA,ZAMORA,,ZAMORA,274040.48,4588433.32,74,ZAMORA,MANGANESES DE LA LAMPREANA,37364.906219823286
COBREROS,ZAMORA,,ZAMORA,193782.26,4664812.34,545,BIERZO,CABAÑAS RARAS,60734.84896625663
ENTRALA,ZAMORA,,ZAMORA,269650.43,4590118.32,127,ZAMORA,MANGANESES DE LA LAMPREANA,36022.37842383106
FUENTELAPEÑA,ZAMORA,,ZAMORA,300390.66,4569643.37,599,VALLADOLID,CIGUÑUELA,61403.37668438828
GAMONES,ZAMORA,,ZAMORA,234522.98,4595572.2,92,ZAMORA,MANGANESES DE LA LAMPREANA,50226.766957193235
LA TORRE DEL VALLE,ZAMORA,,ZAMORA,274690.33,4663393.23,125,LEÓN,VALDEVIMBRE,37587.00259613787
LOSACINO,ZAMORA,,ZAMORA,243668.89,4618927.3,187,ZAMORA,MANGANESES DE LA LAMPREANA,31723.44998234121
MANZANAL DE ARRIBA,ZAMORA,,ZAMORA,215042.68,4654622.3,350,ZAMORA,MANGANESES DE LA LAMPREANA,66204.16856872522
MORALES DE TORO,ZAMORA,,ZAMORA,307415.63,4600893.27,919,VALLADOLID,CIGUÑUELA,39382.06480236664
MUELAS DE LOS CABALLEROS,ZAMORA,,ZAMORA,224467.62,4669433.41,188,BIERZO,CABAÑAS RARAS,60046.45273921242
NAVIANOS DE VALVERDE,ZAMORA,,ZAMORA,266390.2,4648443.27,163,ZAMORA,MANGANESES DE LA LAMPREANA,24105.638200547048
PAJARES DE LA LAMPREANA,ZAMORA,,ZAMORA,275715.41,4621768.43,280,ZAMORA,MANGANESES DE LA LAMPREANA,4166.069130583831
PÍAS,ZAMORA,,ZAMORA,169256.17,4667039.24,94,BIERZO,CABAÑAS RARAS,66471.100837414
PUEBLICA DE VALVERDE,ZAMORA,,ZAMORA,259500.06,4644733.29,177,ZAMORA,MANGANESES DE LA LAMPREANA,24247.6524002489
QUINTANILLA DEL OLMO,ZAMORA,,ZAMORA,300390.93,4642043.34,45,ZAMORA,MANGANESES DE LA LAMPREANA,30449.14670884045
RIONEGRO DEL PUENTE,ZAMORA,,ZAMORA,232780.73,4655462.28,234,ZAMORA,MANGANESES DE LA LAMPREANA,51307.63083979328
SAN CRISTÓBAL DE ENTREVIÑAS,ZAMORA,,ZAMORA,282015.49,4658343.22,1318,ZAMORA,MANGANESES DE LA LAMPREANA,33374.87424764434
SAN JUSTO,ZAMORA,,ZAMORA,200484.3,4670961.41,215,BIERZO,CABAÑAS RARAS,54074.5336301597
SAN PEDRO DE CEQUE,ZAMORA,,ZAMORA,245687.82,4659207.27,421,ZAMORA,MANGANESES DE LA LAMPREANA,44212.411715540475
SANTA CROYA DE TERA,ZAMORA,,ZAMORA,253559.94,4652233.28,260,ZAMORA,MANGANESES DE LA LAMPREANA,33814.96854677535
SANTA MARÍA DE LA VEGA,ZAMORA,,ZAMORA,267590.2,4663043.25,290,ZAMORA,MANGANESES DE LA LAMPREANA,37911.15612932015
SANZOLES,ZAMORA,,ZAMORA,285480.55,4589963.31,466,ZAMORA,MANGANESES DE LA LAMPREANA,37434.010402782646
VALCABADO,ZAMORA,,ZAMORA,270750.36,4603293.34,415,ZAMORA,MANGANESES DE LA LAMPREANA,22833.867026980202
VIDEMALA,ZAMORA,,ZAMORA,246685.98,4611167.28,140,ZAMORA,MANGANESES DE LA LAMPREANA,31549.52800320469
VILLABRÁZARO,ZAMORA,,ZAMORA,274240.36,4659343.23,263,ZAMORA,MANGANESES DE LA LAMPREANA,33552.204786471484
VILLAFERRUEÑA,ZAMORA,,ZAMORA,263590.12,4664693.28,106,ZAMORA,MANGANESES DE LA LAMPREANA,40438.945993804155
VILLAR DEL BUEY,ZAMORA,,ZAMORA,232652.02,4580630.1,514,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,60240.147253690855
VILLARALBO,ZAMORA,,ZAMORA,276050.45,4596793.32,1805,ZAMORA,MANGANESES DE LA LAMPREANA,29034.35015996899
VILLÁRDIGA,ZAMORA,,ZAMORA,295215.81,4632593.39,62,ZAMORA,MANGANESES DE LA LAMPREANA,21669.970839315698
AMAVIDA,ÁVILA,,ÁVILA,325523.49,4493230.98,133,ÁVILA,MUÑOGALINDO,14000.047300709313
ARENAS DE SAN PEDRO,ÁVILA,,ÁVILA,322038.32,4453017.07,6438,ÁVILA,MUÑOGALINDO,46741.599434945354
AVEINTE,ÁVILA,,ÁVILA,344945.61,4516309.11,73,ÁVILA,MUÑOGALINDO,20624.478685023983
AVELLANEDA,ÁVILA,,ÁVILA,297306.68,4473634.0,23,ÁVILA,MUÑOGALINDO,47677.36161903263
ÁVILA,ÁVILA,,ÁVILA,356476.52,4501942.04,58111,ÁVILA,MUÑOGALINDO,18172.456461711492
BECEDAS,ÁVILA,,ÁVILA,276436.67,4476060.1,151,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,53466.384064783495
BECEDILLAS,ÁVILA,,ÁVILA,302597.67,4490152.93,69,ÁVILA,MUÑOGALINDO,37084.63555556407
BERCIAL DE ZAPARDIEL,ÁVILA,,ÁVILA,334369.91,4545758.27,173,ÁVILA,MUÑOGALINDO,49466.84857622674
BLASCOMILLÁN,ÁVILA,,ÁVILA,323803.55,4518838.14,170,ÁVILA,MUÑOGALINDO,27073.854426964783
BONILLA DE LA SIERRA,ÁVILA,,ÁVILA,308158.64,4489141.83,163,ÁVILA,MUÑOGALINDO,31839.727711525735
BRABOS,ÁVILA,,ÁVILA,336339.57,4516183.14,35,ÁVILA,MUÑOGALINDO,19859.24390749261
BULARROS,ÁVILA,,ÁVILA,342490.54,4509793.11,55,ÁVILA,MUÑOGALINDO,13690.481049623704
BURGOHONDO,ÁVILA,,ÁVILA,348479.23,4475478.02,1249,ÁVILA,MUÑOGALINDO,23025.925290726605
CABEZAS DEL POZO,ÁVILA,,ÁVILA,335595.85,4540734.24,82,ÁVILA,MUÑOGALINDO,44354.259962065764
CABEZAS DEL VILLAR,ÁVILA,,ÁVILA,313174.55,4509615.04,224,ÁVILA,MUÑOGALINDO,29072.510717832727
CANDELEDA,ÁVILA,,ÁVILA,309284.5,4447085.24,5031,ÁVILA,MUÑOGALINDO,57747.260183821614
CARDEÑOSA,ÁVILA,,ÁVILA,352784.61,4511611.05,419,ÁVILA,MUÑOGALINDO,20349.816668800497
CASAS DEL PUERTO,ÁVILA,,ÁVILA,313796.59,4488747.79,83,ÁVILA,MUÑOGALINDO,26500.552518983448
CASASOLA,ÁVILA,,ÁVILA,345465.49,4503383.1,63,ÁVILA,MUÑOGALINDO,9338.466625891706
CASILLAS,ÁVILA,,ÁVILA,366418.2,4464816.91,669,ÁVILA,MUÑOGALINDO,41829.70479242829
CEPEDA LA MORA,ÁVILA,,ÁVILA,326252.43,4480737.88,66,ÁVILA,MUÑOGALINDO,20371.047186576034
CHAMARTÍN,ÁVILA,,ÁVILA,334574.5,4507478.13,62,ÁVILA,MUÑOGALINDO,11866.83488988092
LA SERRADA,ÁVILA,,ÁVILA,348392.46,4499393.08,135,ÁVILA,MUÑOGALINDO,9696.114978794349
LA TORRE,ÁVILA,,ÁVILA,333730.45,4494942.1,38,ÁVILA,MUÑOGALINDO,5627.077140088043
LANGA,ÁVILA,,ÁVILA,343659.9,4541260.2,450,ÁVILA,MUÑOGALINDO,44967.67982916182
MALPARTIDA DE CORNEJA,ÁVILA,,ÁVILA,300843.67,4488206.94,91,ÁVILA,MUÑOGALINDO,39180.08321386386
MEDINILLA,ÁVILA,,ÁVILA,277933.66,4479859.1,77,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,50877.00784183786
MUÑICO,ÁVILA,,ÁVILA,328690.51,4508168.1,80,ÁVILA,MUÑOGALINDO,15641.776190231356
MUÑOPEPE,ÁVILA,,ÁVILA,346037.46,4499677.1,104,ÁVILA,MUÑOGALINDO,7592.97846703105
NAVALMORAL,ÁVILA,,ÁVILA,350501.26,4480293.03,412,ÁVILA,MUÑOGALINDO,19814.73471637951
NAVARREVISCA,ÁVILA,,ÁVILA,339091.24,4469908.01,299,ÁVILA,MUÑOGALINDO,26613.14036171075
PEDRO BERNARDO,ÁVILA,,ÁVILA,337167.18,4456507.04,758,ÁVILA,MUÑOGALINDO,40062.26298643158
PEGUERINOS,ÁVILA,,ÁVILA,395691.72,4498029.91,294,ÁVILA,MUÑOGALINDO,56580.40050178592
POVEDA,ÁVILA,,ÁVILA,323948.5,4492690.94,33,ÁVILA,MUÑOGALINDO,15658.606128132791
POZANCO,ÁVILA,,ÁVILA,359169.72,4517897.0,60,ÁVILA,MUÑOGALINDO,29299.503598743682
PRADOSEGAR,ÁVILA,,ÁVILA,324557.49,4490731.93,117,ÁVILA,MUÑOGALINDO,15681.668899023633
PUERTO CASTILLA,ÁVILA,,ÁVILA,276490.7,4463243.2,98,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,65131.539128041324
RIOCABADO,ÁVILA,,ÁVILA,347722.68,4521830.09,125,ÁVILA,MUÑOGALINDO,26727.38983137872
SANCHIDRIÁN,ÁVILA,,ÁVILA,366768.84,4527969.99,708,ÁVILA,MUÑOGALINDO,41867.13870133602
SANTA MARÍA DE LOS CABALLEROS,ÁVILA,,ÁVILA,291913.69,4473728.08,72,ÁVILA,MUÑOGALINDO,52431.27489871004
SANTA MARÍA DEL ARROYO,ÁVILA,,ÁVILA,337194.44,4496593.12,102,ÁVILA,MUÑOGALINDO,1938.337689877592
SANTA MARÍA DEL TIÉTAR,ÁVILA,,ÁVILA,367854.2,4462660.89,553,ÁVILA,MUÑOGALINDO,44401.71300378546
SANTIAGO DEL TORMES,ÁVILA,,ÁVILA,296240.68,4467193.09,107,ÁVILA,MUÑOGALINDO,51959.12467563822
SOTALBO,ÁVILA,,ÁVILA,343335.37,4489556.1,245,ÁVILA,MUÑOGALINDO,8135.3875780633025
UMBRÍAS,ÁVILA,,ÁVILA,280722.71,4466006.14,100,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,64369.834345542164
VELAYOS,ÁVILA,,ÁVILA,363210.79,4522376.99,217,ÁVILA,MUÑOGALINDO,35331.87102149283
VILLAFLOR,ÁVILA,,ÁVILA,341836.57,4513687.12,99,ÁVILA,MUÑOGALINDO,17377.838885111694
VILLANUEVA DE ÁVILA,ÁVILA,,ÁVILA,345290.21,4471393.01,227,ÁVILA,MUÑOGALINDO,25871.844930058953
VILLANUEVA DE GÓMEZ,ÁVILA,,ÁVILA,355404.8,4527263.05,115,ÁVILA,MUÑOGALINDO,34783.45160869578
VILLAR DE CORNEJA,ÁVILA,,ÁVILA,293795.68,4483332.07,36,ÁVILA,MUÑOGALINDO,47215.274802547705
VILLAREJO DEL VALLE,ÁVILA,,ÁVILA,330244.26,4461406.0,314,ÁVILA,MUÑOGALINDO,36222.28072563637
ZAPARDIEL DE LA CAÑADA,ÁVILA,,ÁVILA,302040.67,4497646.98,84,ÁVILA,MUÑOGALINDO,37107.8533457879
ZAPARDIEL DE LA RIBERA,ÁVILA,,ÁVILA,302317.65,4469726.93,92,ÁVILA,MUÑOGALINDO,45532.22761869026
GUMIEL DE MERCADO,BURGOS,,BURGOS,433266.61,4622977.6,380,BURGOS,REVILLARRUZ,54252.93412828895
HONTANAS,BURGOS,,BURGOS,413917.14,4684993.03,71,BURGOS,REVILLARRUZ,33492.372111348006
HONTORIA DE LA CANTERA,BURGOS,,BURGOS,446882.29,4670967.69,174,BURGOS,REVILLARRUZ,4790.590391767786
HORTIGÜELA,BURGOS,,BURGOS,464667.29,4657492.37,107,BURGOS,REVILLARRUZ,26005.40619006943
IGLESIAS,BURGOS,,BURGOS,418442.18,4683342.99,141,BURGOS,REVILLARRUZ,28688.982765281202
ITERO DEL CASTILLO,BURGOS,,BURGOS,397566.91,4682643.28,71,PALENCIA,CARRIÓN DE LOS CONDES,30377.05855585739
JARAMILLO DE LA FUENTE,BURGOS,,BURGOS,474092.36,4662692.37,47,BURGOS,REVILLARRUZ,30870.864259197544
MONASTERIO DE LA SIERRA,BURGOS,,BURGOS,483967.22,4655442.21,40,BURGOS,REVILLARRUZ,42948.68610041762
NAVAS DE BUREBA,BURGOS,,BURGOS,473193.06,4725592.63,24,BURGOS,REVILLARRUZ,56784.26349383929
OLMILLOS DE MUÑÓ,BURGOS,,BURGOS,422392.24,4672668.0,40,BURGOS,REVILLARRUZ,23892.32253461564
RABÉ DE LAS CALZADAS,BURGOS,,BURGOS,431242.28,4687888.85,250,BURGOS,REVILLARRUZ,19216.400803089688
REGUMIEL DE LA SIERRA,BURGOS,,BURGOS,501241.73,4645112.0,301,SORIA,LOS RÁBANOS,50019.779992489115
RETUERTA,BURGOS,,BURGOS,458167.22,4653242.36,59,BURGOS,REVILLARRUZ,25491.581642332283
RIOCAVADO DE LA SIERRA,BURGOS,,BURGOS,483642.39,4666892.3,55,BURGOS,REVILLARRUZ,38567.52579779531
CRESPOS,ÁVILA,,ÁVILA,334002.65,4526549.17,482,ÁVILA,MUÑOGALINDO,30462.89995497127
CUEVAS DEL VALLE,ÁVILA,,ÁVILA,329211.28,4462348.99,517,ÁVILA,MUÑOGALINDO,35582.91785621989
DIEGO DEL CARPIO,ÁVILA,,ÁVILA,303378.63,4504151.02,106,ÁVILA,MUÑOGALINDO,36557.882828551374
DONJIMENO,ÁVILA,,ÁVILA,344736.81,4535961.17,72,ÁVILA,MUÑOGALINDO,39836.386844684916
EL BARCO DE ÁVILA,ÁVILA,,ÁVILA,285404.7,4470310.12,2297,ÁVILA,MUÑOGALINDO,59779.42047249705
EL FRESNO,ÁVILA,,ÁVILA,351347.45,4497414.06,591,ÁVILA,MUÑOGALINDO,12248.601641154768
EL HORNILLO,ÁVILA,,ÁVILA,321082.35,4457623.0,280,ÁVILA,MUÑOGALINDO,42881.62064757475
EL HOYO DE PINARES,ÁVILA,,ÁVILA,379450.46,4484462.92,2183,ÁVILA,MUÑOGALINDO,42083.530757297514
EL PARRAL,ÁVILA,,ÁVILA,332098.57,4518220.15,62,ÁVILA,MUÑOGALINDO,22810.286350193222
FONTIVEROS,ÁVILA,,ÁVILA,334356.73,4532880.21,725,ÁVILA,MUÑOGALINDO,36671.259607657186
FRESNEDILLA,ÁVILA,,ÁVILA,362088.14,4454762.92,97,ÁVILA,MUÑOGALINDO,47652.46417689243
GIMIALCÓN,ÁVILA,,ÁVILA,321120.59,4527307.19,66,ÁVILA,MUÑOGALINDO,35667.5317868705
HORCAJO DE LAS TORRES,ÁVILA,,ÁVILA,324342.79,4548065.33,441,ÁVILA,MUÑOGALINDO,53623.779737599594
HOYOCASERO,ÁVILA,,ÁVILA,332344.33,4473973.96,311,ÁVILA,MUÑOGALINDO,23546.534484244312
HOYORREDONDO,ÁVILA,,ÁVILA,295682.69,4481865.03,59,ÁVILA,MUÑOGALINDO,45854.06035075406
HURTUMPASCUAL,ÁVILA,,ÁVILA,321635.51,4506794.05,42,ÁVILA,MUÑOGALINDO,20288.929428380237
JUNCIANA,ÁVILA,,ÁVILA,283002.68,4476519.1,40,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,56407.358154301415
LA ALDEHUELA,ÁVILA,,ÁVILA,295640.69,4475993.03,143,ÁVILA,MUÑOGALINDO,48092.07642232339
LA COLILLA,ÁVILA,,ÁVILA,350640.49,4501043.07,375,ÁVILA,MUÑOGALINDO,12365.52723117787
NARROS DEL CASTILLO,ÁVILA,,ÁVILA,326407.61,4525142.17,152,ÁVILA,MUÑOGALINDO,31321.882972953426
NARROS DEL PUERTO,ÁVILA,,ÁVILA,331503.44,4489667.04,28,ÁVILA,MUÑOGALINDO,10254.988866225112
NAVA DE ARÉVALO,ÁVILA,,ÁVILA,350557.88,4537893.15,663,ÁVILA,MUÑOGALINDO,42920.955224628
NAVADIJOS,ÁVILA,,ÁVILA,323250.44,4477079.79,29,ÁVILA,MUÑOGALINDO,25103.216390911006
NAVAESCURIAL,ÁVILA,,ÁVILA,306990.64,4482592.79,53,ÁVILA,MUÑOGALINDO,35028.9794488635
SAN BARTOLOMÉ DE CORNEJA,ÁVILA,,ÁVILA,297857.68,4485197.0,35,ÁVILA,MUÑOGALINDO,42799.053240837035
SAN ESTEBAN DE LOS PATOS,ÁVILA,,ÁVILA,362831.67,4511839.98,20,ÁVILA,MUÑOGALINDO,28219.99953494878
SAN ESTEBAN DE ZAPARDIEL,ÁVILA,,ÁVILA,340322.04,4550729.25,40,ÁVILA,MUÑOGALINDO,54221.20329222589
SAN ESTEBAN DEL VALLE,ÁVILA,,ÁVILA,331702.24,4460240.02,734,ÁVILA,MUÑOGALINDO,37033.91999032834
SAN JUAN DE GREDOS,ÁVILA,,ÁVILA,308819.59,4470211.77,228,ÁVILA,MUÑOGALINDO,40137.14174981856
SAN JUAN DEL MOLINILLO,ÁVILA,,ÁVILA,345749.28,4480285.05,234,ÁVILA,MUÑOGALINDO,17532.991054309874
SAN LORENZO DE TORMES,ÁVILA,,ÁVILA,288817.69,4471879.11,30,ÁVILA,MUÑOGALINDO,56024.12066157388
SAN MARTÍN DE LA VEGA DEL ALBERCHE,ÁVILA,,ÁVILA,317084.52,4477685.68,153,ÁVILA,MUÑOGALINDO,28997.249550259326
SAN MARTÍN DEL PIMPOLLAR,ÁVILA,,ÁVILA,325430.38,4470680.85,219,ÁVILA,MUÑOGALINDO,29247.881954024037
SAN MIGUEL DE CORNEJA,ÁVILA,,ÁVILA,306199.65,4484403.82,70,ÁVILA,MUÑOGALINDO,35090.33701596629
TIÑOSILLOS,ÁVILA,,ÁVILA,354486.85,4532927.08,756,ÁVILA,MUÑOGALINDO,39511.80253784553
TÓRTOLES,ÁVILA,,ÁVILA,308733.64,4492563.86,212,ÁVILA,MUÑOGALINDO,30654.300702309254
ALCOCERO DE MOLA,BURGOS,,BURGOS,470542.7,4702442.51,41,BURGOS,REVILLARRUZ,36240.487416327305
ALFOZ DE QUINTANADUEÑAS,BURGOS,,BURGOS,439410.38,4692766.74,2133,BURGOS,REVILLARRUZ,18334.974712938696
ALTABLE,BURGOS,,BURGOS,493592.97,4716742.32,47,BURGOS,REVILLARRUZ,62780.42770285979
